FIPS,FI Rate,Low Threshold Type,High Threshold Type,Cost Per Meal,Year
21155,0.166,SNAP,Other Nutrition Program,2.65,2018
21157,0.128,SNAP,Other Nutrition Program,2.88,2018
21159,0.21,SNAP,Other Nutrition Program,2.81,2018
21161,0.157,SNAP,Other Nutrition Program,2.78,2018
21163,0.126,SNAP,Other Nutrition Program,2.91,2018
21165,0.178,SNAP,Other Nutrition Program,2.73,2018
21167,0.142,SNAP,Other Nutrition Program,2.7,2018
21169,0.17,SNAP,Other Nutrition Program,2.65,2018
21171,0.172,SNAP,Other Nutrition Program,2.75,2018
21173,0.17,SNAP,Other Nutrition Program,2.71,2018
21175,0.192,SNAP,Other Nutrition Program,2.75,2018
21177,0.163,SNAP,Other Nutrition Program,2.63,2018
21179,0.121,SNAP,Other Nutrition Program,2.87,2018
21181,0.183,SNAP,Other Nutrition Program,2.75,2018
21183,0.161,SNAP,Other Nutrition Program,2.53,2018
21185,0.069,SNAP,Other Nutrition Program,2.98,2018
21187,0.148,SNAP,Other Nutrition Program,2.86,2018
21189,0.237,SNAP,Other Nutrition Program,2.84,2018
21191,0.141,SNAP,Other Nutrition Program,2.99,2018
21193,0.208,SNAP,Other Nutrition Program,2.87,2018
21195,0.196,SNAP,Other Nutrition Program,2.87,2018
21197,0.181,SNAP,Other Nutrition Program,2.78,2018
21199,0.171,SNAP,Other Nutrition Program,2.55,2018
21201,0.164,SNAP,Other Nutrition Program,2.67,2018
21203,0.169,SNAP,Other Nutrition Program,2.61,2018
21205,0.17,SNAP,Other Nutrition Program,2.75,2018
21207,0.172,SNAP,Other Nutrition Program,2.59,2018
21209,0.11,SNAP,Other Nutrition Program,3.06,2018
21211,0.115,SNAP,Other Nutrition Program,2.94,2018
21213,0.127,SNAP,Other Nutrition Program,3.03,2018
21215,0.094,SNAP,Other Nutrition Program,2.94,2018
21217,0.175,SNAP,Other Nutrition Program,2.58,2018
21219,0.138,SNAP,Other Nutrition Program,2.86,2018
21221,0.121,SNAP,Other Nutrition Program,2.89,2018
21223,0.152,SNAP,Other Nutrition Program,2.76,2018
21225,0.163,SNAP,Other Nutrition Program,2.76,2018
21227,0.135,SNAP,Other Nutrition Program,2.76,2018
21229,0.135,SNAP,Other Nutrition Program,2.67,2018
21231,0.187,SNAP,Other Nutrition Program,2.66,2018
21233,0.167,SNAP,Other Nutrition Program,2.69,2018
21235,0.183,SNAP,Other Nutrition Program,2.7,2018
21237,0.244,SNAP,Other Nutrition Program,2.76,2018
21239,0.116,SNAP,Other Nutrition Program,3.18,2018
22001,0.175,SNAP,Other Nutrition Program,3.04,2018
22003,0.158,SNAP,Other Nutrition Program,2.79,2018
22005,0.109,SNAP,Other Nutrition Program,3.38,2018
22007,0.165,SNAP,Other Nutrition Program,2.96,2018
22009,0.18,SNAP,Other Nutrition Program,3.06,2018
22011,0.152,SNAP,Other Nutrition Program,3.15,2018
22013,0.2,SNAP,Other Nutrition Program,3.11,2018
22015,0.134,SNAP,Other Nutrition Program,3.14,2018
22017,0.174,SNAP,Other Nutrition Program,3.15,2018
22019,0.139,SNAP,Other Nutrition Program,3.23,2018
22021,0.173,SNAP,Other Nutrition Program,3.04,2018
22023,0.103,SNAP,Other Nutrition Program,2.87,2018
22025,0.166,SNAP,Other Nutrition Program,3.02,2018
22027,0.2,SNAP,Other Nutrition Program,3.07,2018
22029,0.188,SNAP,Other Nutrition Program,3.14,2018
22031,0.177,SNAP,Other Nutrition Program,3.04,2018
22033,0.144,SNAP,Other Nutrition Program,3.42,2018
22035,0.282,SNAP,Other Nutrition Program,3.06,2018
22037,0.146,SNAP,Other Nutrition Program,3.35,2018
22039,0.206,SNAP,Other Nutrition Program,3.18,2018
22041,0.195,SNAP,Other Nutrition Program,2.9,2018
22043,0.165,SNAP,Other Nutrition Program,3.11,2018
22045,0.168,SNAP,Other Nutrition Program,2.99,2018
22047,0.164,SNAP,Other Nutrition Program,3.13,2018
22049,0.189,SNAP,Other Nutrition Program,3.06,2018
22051,0.134,SNAP,Other Nutrition Program,3.34,2018
22053,0.155,SNAP,Other Nutrition Program,3.17,2018
22055,0.133,SNAP,Other Nutrition Program,3.16,2018
22057,0.137,SNAP,Other Nutrition Program,3.14,2018
22059,0.154,SNAP,Other Nutrition Program,2.87,2018
22061,0.177,SNAP,Other Nutrition Program,3.26,2018
22063,0.111,SNAP,Other Nutrition Program,3.13,2018
22065,0.231,SNAP,Other Nutrition Program,2.98,2018
22067,0.203,SNAP,Other Nutrition Program,2.86,2018
22069,0.201,SNAP,Other Nutrition Program,3.07,2018
22071,0.18,SNAP,Other Nutrition Program,3.67,2018
22073,0.168,SNAP,Other Nutrition Program,3.12,2018
22075,0.145,SNAP,Other Nutrition Program,3.18,2018
22077,0.167,SNAP,Other Nutrition Program,3.21,2018
22079,0.163,SNAP,Other Nutrition Program,2.83,2018
22081,0.166,SNAP,Other Nutrition Program,3.14,2018
22083,0.189,SNAP,Other Nutrition Program,3.08,2018
22085,0.155,SNAP,Other Nutrition Program,3.07,2018
22087,0.15,SNAP,Other Nutrition Program,3.34,2018
22089,0.109,SNAP,Other Nutrition Program,3.61,2018
22091,0.176,SNAP,Other Nutrition Program,3.33,2018
22093,0.149,SNAP,Other Nutrition Program,3.59,2018
22095,0.149,SNAP,Other Nutrition Program,3.46,2018
22097,0.182,SNAP,Other Nutrition Program,3.06,2018
22099,0.142,SNAP,Other Nutrition Program,3.19,2018
22101,0.168,SNAP,Other Nutrition Program,2.99,2018
22103,0.111,SNAP,Other Nutrition Program,3.52,2018
22105,0.171,SNAP,Other Nutrition Program,3.19,2018
22107,0.225,SNAP,Other Nutrition Program,3.04,2018
22109,0.159,SNAP,Other Nutrition Program,3.01,2018
22111,0.146,SNAP,Other Nutrition Program,3.08,2018
22113,0.146,SNAP,Other Nutrition Program,3.12,2018
22115,0.164,SNAP,Other Nutrition Program,3.2,2018
22117,0.197,SNAP,Other Nutrition Program,3.23,2018
22119,0.182,SNAP,Other Nutrition Program,3.07,2018
22121,0.136,SNAP,Other Nutrition Program,3.46,2018
22123,0.179,SNAP,Other Nutrition Program,2.96,2018
22125,0.132,SNAP,Other Nutrition Program,3.3,2018
22127,0.189,SNAP,Other Nutrition Program,2.94,2018
23001,0.135,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.67,2018
23003,0.164,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.57,2018
23005,0.107,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",4.1,2018
23007,0.125,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.65,2018
23009,0.124,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.99,2018
23011,0.131,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.62,2018
23013,0.118,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",4.04,2018
23015,0.125,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",4.23,2018
23017,0.143,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.51,2018
23019,0.143,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.56,2018
23021,0.175,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.81,2018
23023,0.105,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",4.32,2018
23025,0.166,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.37,2018
23027,0.13,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",4.06,2018
23029,0.163,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.54,2018
23031,0.109,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.93,2018
24001,0.151,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.83,2018
24003,0.085,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.44,2018
24005,0.11,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.18,2018
24009,0.08,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.93,2018
24011,0.128,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.12,2018
24013,0.081,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.41,2018
24015,0.11,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.07,2018
24017,0.089,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.3,2018
24019,0.148,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.04,2018
24021,0.089,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.31,2018
24023,0.122,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.02,2018
24025,0.093,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.36,2018
24027,0.074,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.74,2018
24029,0.123,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.32,2018
24031,0.08,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.87,2018
24033,0.103,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.26,2018
24035,0.08,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",4.04,2018
24037,0.103,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.31,2018
24039,0.166,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.1,2018
24041,0.11,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.33,2018
24043,0.131,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.04,2018
24045,0.133,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.09,2018
24047,0.133,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.43,2018
24510,0.18,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.51,2018
25001,0.076,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",4.39,2018
25003,0.099,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.68,2018
25005,0.099,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.55,2018
25007,0.073,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.82,2018
25009,0.08,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.81,2018
25011,0.089,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.8,2018
25013,0.116,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.36,2018
25015,0.082,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",4.05,2018
25017,0.066,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",4.08,2018
25019,0.073,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.8,2018
25021,0.062,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.93,2018
25023,0.07,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.83,2018
25025,0.119,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",4.32,2018
25027,0.083,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.63,2018
26001,0.159,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.94,2018
26003,0.142,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.05,2018
26005,0.097,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.86,2018
26007,0.141,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.04,2018
26009,0.126,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.49,2018
26011,0.165,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.85,2018
26013,0.148,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.29,2018
26015,0.098,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.62,2018
26017,0.136,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.82,2018
26019,0.116,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.0,2018
26021,0.14,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.98,2018
26023,0.128,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.61,2018
26025,0.143,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.93,2018
26027,0.125,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.3,2018
26029,0.117,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.71,2018
26031,0.162,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.99,2018
26033,0.162,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.99,2018
26035,0.181,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.26,2018
26037,0.095,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.17,2018
26039,0.151,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.87,2018
26041,0.138,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.78,2018
26043,0.131,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.36,2018
26045,0.117,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.96,2018
26047,0.121,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.98,2018
26049,0.157,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.92,2018
26051,0.158,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.14,2018
26053,0.146,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.04,2018
26055,0.108,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.06,2018
26057,0.144,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.79,2018
26059,0.131,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.75,2018
26061,0.139,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.24,2018
26063,0.128,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.72,2018
26065,0.138,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.07,2018
26067,0.113,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.69,2018
26069,0.161,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.97,2018
26071,0.139,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.05,2018
26073,0.139,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.77,2018
26075,0.13,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.83,2018
26077,0.125,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.97,2018
26079,0.152,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.97,2018
26081,0.11,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.06,2018
26083,0.126,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.24,2018
26085,0.19,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.74,2018
26087,0.114,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.87,2018
26089,0.091,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",6.96,2018
26091,0.12,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.81,2018
26093,0.081,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.16,2018
26095,0.16,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.06,2018
26097,0.169,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.95,2018
26099,0.119,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.02,2018
26101,0.137,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.21,2018
26103,0.133,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.35,2018
26105,0.135,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.69,2018
26107,0.144,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.69,2018
26109,0.131,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.1,2018
26111,0.113,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.96,2018
26113,0.142,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.99,2018
26115,0.112,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.0,2018
26117,0.139,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.91,2018
26119,0.171,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.92,2018
26121,0.141,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.78,2018
26123,0.143,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.68,2018
26125,0.101,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.2,2018
26127,0.143,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.25,2018
26129,0.166,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.74,2018
26131,0.152,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.07,2018
26133,0.15,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.56,2018
26135,0.165,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.89,2018
26137,0.139,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.73,2018
26139,0.084,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.05,2018
26141,0.153,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.92,2018
26143,0.18,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.94,2018
26145,0.145,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.81,2018
26147,0.131,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.89,2018
26149,0.129,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.69,2018
26151,0.142,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.77,2018
26153,0.175,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.88,2018
26155,0.121,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.71,2018
26157,0.144,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.77,2018
26159,0.131,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.77,2018
26161,0.107,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.39,2018
26163,0.173,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.0,2018
26165,0.139,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.71,2018
27001,0.115,SNAP,Other Nutrition Program,3.05,2018
27003,0.061,SNAP,Other Nutrition Program,3.09,2018
27005,0.092,SNAP,Other Nutrition Program,3.28,2018
27007,0.117,SNAP,Other Nutrition Program,3.08,2018
27009,0.097,SNAP,Other Nutrition Program,3.67,2018
27011,0.102,SNAP,Other Nutrition Program,3.42,2018
27013,0.086,SNAP,Other Nutrition Program,3.05,2018
27015,0.073,SNAP,Other Nutrition Program,2.76,2018
27017,0.092,SNAP,Other Nutrition Program,3.25,2018
27019,0.043,SNAP,Other Nutrition Program,3.83,2018
27021,0.111,SNAP,Other Nutrition Program,3.31,2018
27023,0.089,SNAP,Other Nutrition Program,2.94,2018
27025,0.063,SNAP,Other Nutrition Program,4.48,2018
27027,0.078,SNAP,Other Nutrition Program,3.08,2018
27029,0.139,SNAP,Other Nutrition Program,3.18,2018
27031,0.099,SNAP,Other Nutrition Program,3.13,2018
27033,0.096,SNAP,Other Nutrition Program,2.95,2018
27035,0.094,SNAP,Other Nutrition Program,3.07,2018
27037,0.059,SNAP,Other Nutrition Program,3.35,2018
27039,0.055,SNAP,Other Nutrition Program,3.57,2018
27041,0.078,SNAP,Other Nutrition Program,2.91,2018
27043,0.088,SNAP,Other Nutrition Program,3.02,2018
27045,0.082,SNAP,Other Nutrition Program,3.37,2018
27047,0.092,SNAP,Other Nutrition Program,3.24,2018
27049,0.078,SNAP,Other Nutrition Program,2.94,2018
27051,0.092,SNAP,Other Nutrition Program,2.87,2018
27053,0.081,SNAP,Other Nutrition Program,3.61,2018
27055,0.072,SNAP,Other Nutrition Program,3.24,2018
27057,0.098,SNAP,Other Nutrition Program,3.26,2018
27059,0.076,SNAP,Other Nutrition Program,2.97,2018
27061,0.11,SNAP,Other Nutrition Program,2.7,2018
27063,0.069,SNAP,Other Nutrition Program,3.05,2018
27065,0.105,SNAP,Other Nutrition Program,3.17,2018
27067,0.079,SNAP,Other Nutrition Program,2.86,2018
27069,0.08,SNAP,Other Nutrition Program,3.16,2018
27071,0.13,SNAP,Other Nutrition Program,3.06,2018
27073,0.085,SNAP,Other Nutrition Program,3.18,2018
27075,0.083,SNAP,Other Nutrition Program,3.13,2018
27077,0.078,SNAP,Other Nutrition Program,3.11,2018
27079,0.076,SNAP,Other Nutrition Program,4.05,2018
27081,0.085,SNAP,Other Nutrition Program,3.23,2018
27083,0.088,SNAP,Other Nutrition Program,3.14,2018
27085,0.076,SNAP,Other Nutrition Program,2.95,2018
27087,0.133,SNAP,Other Nutrition Program,3.16,2018
27089,0.086,SNAP,Other Nutrition Program,3.13,2018
27091,0.098,SNAP,Other Nutrition Program,3.04,2018
27093,0.074,SNAP,Other Nutrition Program,3.21,2018
27095,0.106,SNAP,Other Nutrition Program,3.14,2018
27097,0.095,SNAP,Other Nutrition Program,2.77,2018
27099,0.089,SNAP,Other Nutrition Program,2.75,2018
27101,0.077,SNAP,Other Nutrition Program,3.02,2018
27103,0.075,SNAP,Other Nutrition Program,3.8,2018
27105,0.084,SNAP,Other Nutrition Program,2.83,2018
27107,0.087,SNAP,Other Nutrition Program,3.22,2018
27109,0.07,SNAP,Other Nutrition Program,3.12,2018
27111,0.084,SNAP,Other Nutrition Program,2.69,2018
27113,0.086,SNAP,Other Nutrition Program,3.13,2018
27115,0.11,SNAP,Other Nutrition Program,3.11,2018
27117,0.091,SNAP,Other Nutrition Program,2.97,2018
27119,0.095,SNAP,Other Nutrition Program,3.25,2018
27121,0.077,SNAP,Other Nutrition Program,3.03,2018
27123,0.1,SNAP,Other Nutrition Program,3.38,2018
